centre,param,points,x1,x2,x3
24,x3,0,1.9609612203672317,-1.3489494086408287,1.946435765499547
24,x3,1,1.9609612203672317,-1.3489494086408287,1.1688218983868484
24,x3,2,1.9609612203672317,-1.3489494086408287,1.5650895399846863
24,x3,3,1.9609612203672317,-1.3489494086408287,0.45872275693572684
24,x3,4,1.9609612203672317,-1.3489494086408287,1.0410408431732034
24,x3,5,1.9609612203672317,-1.3489494086408287,2.4964792844440438
24,x3,6,1.9609612203672317,-1.3489494086408287,2.2010259277169406
24,x3,7,1.9609612203672317,-1.3489494086408287,2.1704571956421588
24,x3,8,1.9609612203672317,-1.3489494086408287,2.421285473639361
24,x3,9,1.9609612203672317,-1.3489494086408287,1.8585963213705
25,x1,0,-2.1205025755355247,-0.4212568070138687,-1.9826723009579152
25,x1,1,0.21453881526809937,-0.4212568070138687,-1.9826723009579152
25,x1,2,-2.474766277833104,-0.4212568070138687,-1.9826723009579152
25,x1,3,-1.6842768890863231,-0.4212568070138687,-1.9826723009579152
25,x1,4,-2.6521512626984687,-0.4212568070138687,-1.9826723009579152
25,x1,5,-2.272031753262305,-0.4212568070138687,-1.9826723009579152
25,x1,6,-2.567627672230278,-0.4212568070138687,-1.9826723009579152
25,x1,7,-1.2742884060876833,-0.4212568070138687,-1.9826723009579152
25,x1,8,-2.6133588744242924,-0.4212568070138687,-1.9826723009579152
25,x1,9,-2.6073779877116006,-0.4212568070138687,-1.9826723009579152
25,x2,0,-2.4375228790278936,0.4396901723490978,-1.9826723009579152
25,x2,1,-2.4375228790278936,0.5862531938907458,-1.9826723009579152
25,x2,2,-2.4375228790278936,-3.0020298034632065,-1.9826723009579152
25,x2,3,-2.4375228790278936,0.030567254984646297,-1.9826723009579152
25,x2,4,-2.4375228790278936,-1.0583436821340544,-1.9826723009579152
25,x2,5,-2.4375228790278936,-1.1948346643641339,-1.9826723009579152
25,x2,6,-2.4375228790278936,-3.0472598686828394,-1.9826723009579152
25,x2,7,-2.4375228790278936,0.08106110150519363,-1.9826723009579152
25,x2,8,-2.4375228790278936,0.8502948804227248,-1.9826723009579152
25,x2,9,-2.4375228790278936,0.7393167712180078,-1.9826723009579152
25,x3,0,-2.4375228790278936,-0.4212568070138687,-2.8679611903926148
25,x3,1,-2.4375228790278936,-0.4212568070138687,-2.7745903127714633
25,x3,2,-2.4375228790278936,-0.4212568070138687,-1.5559137474572584
25,x3,3,-2.4375228790278936,-0.4212568070138687,-0.9910430651040962
25,x3,4,-2.4375228790278936,-0.4212568070138687,-2.5006397189218244
25,x3,5,-2.4375228790278936,-0.4212568070138687,-2.683686356615196
25,x3,6,-2.4375228790278936,-0.4212568070138687,-2.931778030281454
25,x3,7,-2.4375228790278936,-0.4212568070138687,-2.439486652682384
25,x3,8,-2.4375228790278936,-0.4212568070138687,-2.43670589810278
25,x3,9,-2.4375228790278936,-0.4212568070138687,1.0130975559934945
26,x1,0,-2.194554603976037,2.715492083623395,-1.3328285157742068
26,x1,1,-0.9678332063052357,2.715492083623395,-1.3328285157742068
26,x1,2,-1.7838645888707612,2.715492083623395,-1.3328285157742068
26,x1,3,-1.9916944456983643,2.715492083623395,-1.3328285157742068
26,x1,4,-0.061399105604605264,2.715492083623395,-1.3328285157742068
26,x1,5,-2.2731695895555166,2.715492083623395,-1.3328285157742068
26,x1,6,-1.6482287731713046,2.715492083623395,-1.3328285157742068
26,x1,7,-2.2502287929510767,2.715492083623395,-1.3328285157742068
26,x1,8,-0.8314594801517461,2.715492083623395,-1.3328285157742068
26,x1,9,0.7926343837483443,2.715492083623395,-1.3328285157742068
26,x2,0,-0.8222474653512681,-1.0616767631257766,-1.3328285157742068
26,x2,1,-0.8222474653512681,-2.0456119811130993,-1.3328285157742068
26,x2,2,-0.8222474653512681,-2.9000011835617907,-1.3328285157742068
26,x2,3,-0.8222474653512681,-2.415334649129827,-1.3328285157742068
26,x2,4,-0.8222474653512681,-2.20216411705541,-1.3328285157742068
26,x2,5,-0.8222474653512681,0.07319526446188274,-1.3328285157742068
26,x2,6,-0.8222474653512681,-2.122906032281131,-1.3328285157742068
26,x2,7,-0.8222474653512681,2.564091835973461,-1.3328285157742068
26,x2,8,-0.8222474653512681,1.5413167534287688,-1.3328285157742068
26,x2,9,-0.8222474653512681,1.8068872350309415,-1.3328285157742068
26,x3,0,-0.8222474653512681,2.715492083623395,-0.5685683982200125
26,x3,1,-0.8222474653512681,2.715492083623395,-1.7791966444419083
26,x3,2,-0.8222474653512681,2.715492083623395,-0.6989977152194169
26,x3,3,-0.8222474653512681,2.715492083623395,-1.1853438417492173
26,x3,4,-0.8222474653512681,2.715492083623395,-0.780852099172987
26,x3,5,-0.8222474653512681,2.715492083623395,0.031217808675701786
26,x3,6,-0.8222474653512681,2.715492083623395,-0.42477584950844793
26,x3,7,-0.8222474653512681,2.715492083623395,-0.810582231910836
26,x3,8,-0.8222474653512681,2.715492083623395,-1.1802465697047289
26,x3,9,-0.8222474653512681,2.715492083623395,1.224160302791931
27,x1,0,-0.7223898511128906,1.894858657069547,-1.7581420919624433
27,x1,1,-2.149474573709044,1.894858657069547,-1.7581420919624433
27,x1,2,-2.7826833846396153,1.894858657069547,-1.7581420919624433
27,x1,3,-2.082907806997147,1.894858657069547,-1.7581420919624433
27,x1,4,0.26192955312784916,1.894858657069547,-1.7581420919624433
27,x1,5,-1.934418576280574,1.894858657069547,-1.7581420919624433
27,x1,6,0.7812371004633909,1.894858657069547,-1.7581420919624433
27,x1,7,-0.6617230068001057,1.894858657069547,-1.7581420919624433
27,x1,8,0.3348096314282989,1.894858657069547,-1.7581420919624433
27,x1,9,0.6681493742724935,1.894858657069547,-1.7581420919624433
27,x2,0,-1.7810494110701809,0.947649418275843,-1.7581420919624433
27,x2,1,-1.7810494110701809,0.13580645025595306,-1.7581420919624433
27,x2,2,-1.7810494110701809,-0.25263526551034676,-1.7581420919624433
27,x2,3,-1.7810494110701809,2.782304391984376,-1.7581420919624433
27,x2,4,-1.7810494110701809,2.144388567099256,-1.7581420919624433
27,x2,5,-1.7810494110701809,-0.9655911821520258,-1.7581420919624433
27,x2,6,-1.7810494110701809,2.273356465601361,-1.7581420919624433
27,x2,7,-1.7810494110701809,-2.290462235798439,-1.7581420919624433
27,x2,8,-1.7810494110701809,3.0966588368139925,-1.7581420919624433
27,x2,9,-1.7810494110701809,-2.972583832269582,-1.7581420919624433
27,x3,0,-1.7810494110701809,1.894858657069547,-2.1417045704179887
27,x3,1,-1.7810494110701809,1.894858657069547,-1.8889041661064954
27,x3,2,-1.7810494110701809,1.894858657069547,-2.801878091986902
27,x3,3,-1.7810494110701809,1.894858657069547,-2.5192463316564773
27,x3,4,-1.7810494110701809,1.894858657069547,-2.813219382779527
27,x3,5,-1.7810494110701809,1.894858657069547,-1.939306150427936
27,x3,6,-1.7810494110701809,1.894858657069547,-2.5672835563025718
27,x3,7,-1.7810494110701809,1.894858657069547,-1.346460832685428
27,x3,8,-1.7810494110701809,1.894858657069547,-1.957080022905185
27,x3,9,-1.7810494110701809,1.894858657069547,-1.2419308426297164
28,x1,0,1.009207151637622,1.380643034185273,1.7353414089497963
28,x1,1,1.7906154832482666,1.380643034185273,1.7353414089497963
28,x1,2,1.3035661933973883,1.380643034185273,1.7353414089497963
28,x1,3,0.17490187833914872,1.380643034185273,1.7353414089497963
28,x1,4,1.6030809614099328,1.380643034185273,1.7353414089497963
28,x1,5,2.068224080602357,1.380643034185273,1.7353414089497963
28,x1,6,-0.400899530088064,1.380643034185273,1.7353414089497963
28,x1,7,1.495059998212866,1.380643034185273,1.7353414089497963
28,x1,8,-1.468216700913478,1.380643034185273,1.7353414089497963
28,x1,9,-0.8549877649845659,1.380643034185273,1.7353414089497963
28,x2,0,1.6774572737230957,-1.2426850306639436,1.7353414089497963
28,x2,1,1.6774572737230957,-2.8616750796881494,1.7353414089497963
28,x2,2,1.6774572737230957,-0.9323293491645233,1.7353414089497963
28,x2,3,1.6774572737230957,1.0620199055751907,1.7353414089497963
28,x2,4,1.6774572737230957,-1.246399716540829,1.7353414089497963
28,x2,5,1.6774572737230957,-0.0687559296970397,1.7353414089497963
28,x2,6,1.6774572737230957,-2.627041241924165,1.7353414089497963
28,x2,7,1.6774572737230957,1.4514616046567768,1.7353414089497963
28,x2,8,1.6774572737230957,-0.6988772995584447,1.7353414089497963
28,x2,9,1.6774572737230957,1.0556934861594827,1.7353414089497963
28,x3,0,1.6774572737230957,1.380643034185273,2.0375109504850655
28,x3,1,1.6774572737230957,1.380643034185273,2.69253502087475
28,x3,2,1.6774572737230957,1.380643034185273,1.4174210966285412
28,x3,3,1.6774572737230957,1.380643034185273,2.3938615969513646
28,x3,4,1.6774572737230957,1.380643034185273,1.665745431415488
28,x3,5,1.6774572737230957,1.380643034185273,1.1292889414680487
28,x3,6,1.6774572737230957,1.380643034185273,2.6431562300075533
28,x3,7,1.6774572737230957,1.380643034185273,1.2145814928521115
28,x3,8,1.6774572737230957,1.380643034185273,1.9362455463364223
28,x3,9,1.6774572737230957,1.380643034185273,2.470437689669524
29,x1,0,-2.4969080668155605,-1.2143612445489815,-0.5431128260630111
29,x1,1,0.39099640258437063,-1.2143612445489815,-0.5431128260630111
29,x1,2,-0.8138705909358706,-1.2143612445489815,-0.5431128260630111
29,x1,3,-0.5239896509526933,-1.2143612445489815,-0.5431128260630111
29,x1,4,1.1742764932779859,-1.2143612445489815,-0.5431128260630111
29,x1,5,0.7375111542854889,-1.2143612445489815,-0.5431128260630111
29,x1,6,-0.7853080500163943,-1.2143612445489815,-0.5431128260630111
29,x1,7,-2.8664886914702903,-1.2143612445489815,-0.5431128260630111
29,x1,8,-0.4744894512744251,-1.2143612445489815,-0.5431128260630111
29,x1,9,-0.6747873413987255,-1.2143612445489815,-0.5431128260630111
29,x2,0,-2.641943771074038,0.31256925955155257,-0.5431128260630111
29,x2,1,-2.641943771074038,1.9977768622649452,-0.5431128260630111
29,x2,2,-2.641943771074038,1.4753575895730786,-0.5431128260630111
29,x2,3,-2.641943771074038,1.830546237005065,-0.5431128260630111
29,x2,4,-2.641943771074038,0.12333769227653635,-0.5431128260630111
29,x2,5,-2.641943771074038,-0.8336693704620166,-0.5431128260630111
29,x2,6,-2.641943771074038,0.8005117393401746,-0.5431128260630111
29,x2,7,-2.641943771074038,-1.2182153876057153,-0.5431128260630111
29,x2,8,-2.641943771074038,1.1492353842110012,-0.5431128260630111
29,x2,9,-2.641943771074038,-2.125225617527101,-0.5431128260630111
29,x3,0,-2.641943771074038,-1.2143612445489815,-2.438006554202309
29,x3,1,-2.641943771074038,-1.2143612445489815,-2.764104094011448
29,x3,2,-2.641943771074038,-1.2143612445489815,0.07158937761912298
29,x3,3,-2.641943771074038,-1.2143612445489815,-2.9853758644353077
29,x3,4,-2.641943771074038,-1.2143612445489815,-2.667269646622815
29,x3,5,-2.641943771074038,-1.2143612445489815,-1.8603341101184494
29,x3,6,-2.641943771074038,-1.2143612445489815,-2.7922532935114615
29,x3,7,-2.641943771074038,-1.2143612445489815,-2.2291129509430188
29,x3,8,-2.641943771074038,-1.2143612445489815,-2.533240855608489
29,x3,9,-2.641943771074038,-1.2143612445489815,-0.7017144818419454
30,x1,0,2.8823071837483822,1.0679926884340598,2.6496402380929154
30,x1,1,2.7426501167514536,1.0679926884340598,2.6496402380929154
30,x1,2,3.071560948172652,1.0679926884340598,2.6496402380929154
30,x1,3,2.089967052669429,1.0679926884340598,2.6496402380929154
30,x1,4,2.9149245749691715,1.0679926884340598,2.6496402380929154
30,x1,5,2.7470396352523117,1.0679926884340598,2.6496402380929154
30,x1,6,1.9590880908874193,1.0679926884340598,2.6496402380929154
30,x1,7,2.920683866316073,1.0679926884340598,2.6496402380929154
30,x1,8,0.7028805142365799,1.0679926884340598,2.6496402380929154
30,x1,9,1.1236344941458598,1.0679926884340598,2.6496402380929154
30,x2,0,2.264846798615372,-2.0862583530989083,2.6496402380929154
30,x2,1,2.264846798615372,-2.3655327815295744,2.6496402380929154
30,x2,2,2.264846798615372,1.927810450481457,2.6496402380929154
30,x2,3,2.264846798615372,-1.3833969800939931,2.6496402380929154
30,x2,4,2.264846798615372,2.1721289061774907,2.6496402380929154
30,x2,5,2.264846798615372,-0.15006289883848778,2.6496402380929154
30,x2,6,2.264846798615372,0.488999786116044,2.6496402380929154
30,x2,7,2.264846798615372,-2.7381441339582384,2.6496402380929154
30,x2,8,2.264846798615372,-2.763971613090522,2.6496402380929154
30,x2,9,2.264846798615372,-2.014857270849353,2.6496402380929154
30,x3,0,2.264846798615372,1.0679926884340598,3.024927721285732
30,x3,1,2.264846798615372,1.0679926884340598,1.4281973963204515
30,x3,2,2.264846798615372,1.0679926884340598,1.6561667397137492
30,x3,3,2.264846798615372,1.0679926884340598,2.8346638470274423
30,x3,4,2.264846798615372,1.0679926884340598,2.1791368003197884
30,x3,5,2.264846798615372,1.0679926884340598,2.6821343455513396
30,x3,6,2.264846798615372,1.0679926884340598,1.2602862864709823
30,x3,7,2.264846798615372,1.0679926884340598,1.9335690543018083
30,x3,8,2.264846798615372,1.0679926884340598,0.6283076110499293
30,x3,9,2.264846798615372,1.0679926884340598,0.3857036289510716
31,x1,0,-1.208792196523886,2.1577278264999324,-0.857438974950421
31,x1,1,0.3065790505721915,2.1577278264999324,-0.857438974950421
31,x1,2,-1.4390634224568868,2.1577278264999324,-0.857438974950421
31,x1,3,-0.7980014479440105,2.1577278264999324,-0.857438974950421
31,x1,4,1.566434374867264,2.1577278264999324,-0.857438974950421
31,x1,5,-0.9346962708058983,2.1577278264999324,-0.857438974950421
31,x1,6,-2.38676987833147,2.1577278264999324,-0.857438974950421
31,x1,7,-1.3864603706418848,2.1577278264999324,-0.857438974950421
31,x1,8,-1.482553366824668,2.1577278264999324,-0.857438974950421
31,x1,9,-0.5889774510310186,2.1577278264999324,-0.857438974950421
31,x2,0,-1.4625619927215838,-2.3432218341964512,-0.857438974950421
31,x2,1,-1.4625619927215838,2.0086182862095554,-0.857438974950421
31,x2,2,-1.4625619927215838,1.417474207383275,-0.857438974950421
31,x2,3,-1.4625619927215838,-0.1900081614587581,-0.857438974950421
31,x2,4,-1.4625619927215838,-1.7738866548291514,-0.857438974950421
31,x2,5,-1.4625619927215838,2.313296261698769,-0.857438974950421
31,x2,6,-1.4625619927215838,2.4418143382529194,-0.857438974950421
31,x2,7,-1.4625619927215838,2.243859002707858,-0.857438974950421
31,x2,8,-1.4625619927215838,1.3024137767588209,-0.857438974950421
31,x2,9,-1.4625619927215838,-2.716352539564187,-0.857438974950421
31,x3,0,-1.4625619927215838,2.1577278264999324,-0.7304396094897903
31,x3,1,-1.4625619927215838,2.1577278264999324,-1.3054784446093646
31,x3,2,-1.4625619927215838,2.1577278264999324,-2.4372383578920953
31,x3,3,-1.4625619927215838,2.1577278264999324,-1.3148512823896623
31,x3,4,-1.4625619927215838,2.1577278264999324,-0.8729334337053456
31,x3,5,-1.4625619927215838,2.1577278264999324,-2.116903155511423
31,x3,6,-1.4625619927215838,2.1577278264999324,0.15420512315948054
31,x3,7,-1.4625619927215838,2.1577278264999324,-0.9140508235601525
31,x3,8,-1.4625619927215838,2.1577278264999324,-1.368060972429605
31,x3,9,-1.4625619927215838,2.1577278264999324,-0.9100588991439036
32,x1,0,0.5294994547288518,-1.564529599040301,0.21231142402808612
32,x1,1,-0.559719400450124,-1.564529599040301,0.21231142402808612
32,x1,2,0.04882637431331416,-1.564529599040301,0.21231142402808612
32,x1,3,1.2365017557806754,-1.564529599040301,0.21231142402808612
32,x1,4,0.7747691509009944,-1.564529599040301,0.21231142402808612
32,x1,5,1.0392203134685523,-1.564529599040301,0.21231142402808612
32,x1,6,0.7323700390641861,-1.564529599040301,0.21231142402808612
32,x1,7,-1.783250947677007,-1.564529599040301,0.21231142402808612
32,x1,8,-0.13884995444631842,-1.564529599040301,0.21231142402808612
32,x1,9,2.6564118647089194,-1.564529599040301,0.21231142402808612
32,x2,0,-0.637549993445838,-1.1221296760935209,0.21231142402808612
32,x2,1,-0.637549993445838,-1.7819052953598469,0.21231142402808612
32,x2,2,-0.637549993445838,0.8521918103652415,0.21231142402808612
32,x2,3,-0.637549993445838,-0.6590223946299272,0.21231142402808612
32,x2,4,-0.637549993445838,2.305936135532274,0.21231142402808612
32,x2,5,-0.637549993445838,-0.258652847473098,0.21231142402808612
32,x2,6,-0.637549993445838,3.026971576229442,0.21231142402808612
32,x2,7,-0.637549993445838,-1.6753486773815878,0.21231142402808612
32,x2,8,-0.637549993445838,-2.912583217959625,0.21231142402808612
32,x2,9,-0.637549993445838,-2.112332884536934,0.21231142402808612
32,x3,0,-0.637549993445838,-1.564529599040301,-0.3624077060450479
32,x3,1,-0.637549993445838,-1.564529599040301,-0.5728390769430698
32,x3,2,-0.637549993445838,-1.564529599040301,-0.48648968354242905
32,x3,3,-0.637549993445838,-1.564529599040301,0.4440468325808107
32,x3,4,-0.637549993445838,-1.564529599040301,1.4081713666359916
32,x3,5,-0.637549993445838,-1.564529599040301,-0.35753058302283014
32,x3,6,-0.637549993445838,-1.564529599040301,0.7202633033575743
32,x3,7,-0.637549993445838,-1.564529599040301,-0.30135245633290353
32,x3,8,-0.637549993445838,-1.564529599040301,1.15184260576406
32,x3,9,-0.637549993445838,-1.564529599040301,-0.6327697316799639
33,x1,0,-1.9955196928461536,-0.4665112696622926,-0.22215478240820863
33,x1,1,-2.5438355649015567,-0.4665112696622926,-0.22215478240820863
33,x1,2,-1.803191962540237,-0.4665112696622926,-0.22215478240820863
33,x1,3,2.797390888798929,-0.4665112696622926,-0.22215478240820863
33,x1,4,0.24424468674420519,-0.4665112696622926,-0.22215478240820863
33,x1,5,-0.8463758092046558,-0.4665112696622926,-0.22215478240820863
33,x1,6,-0.5664195964403484,-0.4665112696622926,-0.22215478240820863
33,x1,7,0.7616189549697521,-0.4665112696622926,-0.22215478240820863
33,x1,8,-0.8657103622457663,-0.4665112696622926,-0.22215478240820863
33,x1,9,0.007399094489052516,-0.4665112696622926,-0.22215478240820863
33,x2,0,0.09847190863497657,-2.1084922638978574,-0.22215478240820863
33,x2,1,0.09847190863497657,-0.32594526951450176,-0.22215478240820863
33,x2,2,0.09847190863497657,-2.2590420577568975,-0.22215478240820863
33,x2,3,0.09847190863497657,2.9406955355854074,-0.22215478240820863
33,x2,4,0.09847190863497657,0.19453638049823851,-0.22215478240820863
33,x2,5,0.09847190863497657,3.08688789037947,-0.22215478240820863
33,x2,6,0.09847190863497657,0.2481283553778546,-0.22215478240820863
33,x2,7,0.09847190863497657,3.017953452583481,-0.22215478240820863
33,x2,8,0.09847190863497657,2.03237178355718,-0.22215478240820863
33,x2,9,0.09847190863497657,-2.9700737620364914,-0.22215478240820863
33,x3,0,0.09847190863497657,-0.4665112696622926,-1.487952857488861
33,x3,1,0.09847190863497657,-0.4665112696622926,0.6476427338623405
33,x3,2,0.09847190863497657,-0.4665112696622926,-0.5445800196640116
33,x3,3,0.09847190863497657,-0.4665112696622926,0.10309655457045519
33,x3,4,0.09847190863497657,-0.4665112696622926,-0.20049262446980531
33,x3,5,0.09847190863497657,-0.4665112696622926,-1.6349747692959495
33,x3,6,0.09847190863497657,-0.4665112696622926,0.45087560876421495
33,x3,7,0.09847190863497657,-0.4665112696622926,-0.7081346452411776
33,x3,8,0.09847190863497657,-0.4665112696622926,-0.2788919674595194
33,x3,9,0.09847190863497657,-0.4665112696622926,-1.764667818684134
34,x1,0,-1.7966729464845304,3.1334448443057448,0.1349211004830222
34,x1,1,0.33604103176478217,3.1334448443057448,0.1349211004830222
34,x1,2,0.4543357124100442,3.1334448443057448,0.1349211004830222
34,x1,3,2.047259700685427,3.1334448443057448,0.1349211004830222
34,x1,4,0.3466789624357114,3.1334448443057448,0.1349211004830222
34,x1,5,-0.8738395066480291,3.1334448443057448,0.1349211004830222
34,x1,6,-1.3560859920552584,3.1334448443057448,0.1349211004830222
34,x1,7,0.507895227493198,3.1334448443057448,0.1349211004830222
34,x1,8,-2.0829206157641993,3.1334448443057448,0.1349211004830222
34,x1,9,-0.47765205122619037,3.1334448443057448,0.1349211004830222
34,x2,0,1.1124453550184765,2.772147010355502,0.1349211004830222
34,x2,1,1.1124453550184765,2.2684059175900617,0.1349211004830222
34,x2,2,1.1124453550184765,-0.13932602496339097,0.1349211004830222
34,x2,3,1.1124453550184765,-1.1556350949801388,0.1349211004830222
34,x2,4,1.1124453550184765,-0.633337637177871,0.1349211004830222
34,x2,5,1.1124453550184765,0.74019314960332,0.1349211004830222
34,x2,6,1.1124453550184765,-1.7302737702566284,0.1349211004830222
34,x2,7,1.1124453550184765,-0.6070892339140554,0.1349211004830222
34,x2,8,1.1124453550184765,-3.016638308600566,0.1349211004830222
34,x2,9,1.1124453550184765,3.1191245274298116,0.1349211004830222
34,x3,0,1.1124453550184765,3.1334448443057448,-1.0333653892335701
34,x3,1,1.1124453550184765,3.1334448443057448,1.6797796522459536
34,x3,2,1.1124453550184765,3.1334448443057448,1.8072670814025913
34,x3,3,1.1124453550184765,3.1334448443057448,1.5116816836374434
34,x3,4,1.1124453550184765,3.1334448443057448,1.9943198939338038
34,x3,5,1.1124453550184765,3.1334448443057448,-0.2019086498944609
34,x3,6,1.1124453550184765,3.1334448443057448,-0.593862945864704
34,x3,7,1.1124453550184765,3.1334448443057448,0.9343040077340796
34,x3,8,1.1124453550184765,3.1334448443057448,-0.14811278494506697
34,x3,9,1.1124453550184765,3.1334448443057448,2.2290194120099582
35,x1,0,2.577772733699718,0.31814504391886,2.3803201903441775
35,x1,1,-1.9158849801244997,0.31814504391886,2.3803201903441775
35,x1,2,2.4195508694928853,0.31814504391886,2.3803201903441775
35,x1,3,2.241095420696307,0.31814504391886,2.3803201903441775
35,x1,4,2.9011686953802864,0.31814504391886,2.3803201903441775
35,x1,5,1.794556333326582,0.31814504391886,2.3803201903441775
35,x1,6,2.632592037893383,0.31814504391886,2.3803201903441775
35,x1,7,1.0886493250132694,0.31814504391886,2.3803201903441775
35,x1,8,3.069563116960857,0.31814504391886,2.3803201903441775
35,x1,9,3.002105895460278,0.31814504391886,2.3803201903441775
35,x2,0,-0.35581279816878775,1.4258320095902426,2.3803201903441775
35,x2,1,-0.35581279816878775,-0.7141053447327783,2.3803201903441775
35,x2,2,-0.35581279816878775,-0.18319337402361624,2.3803201903441775
35,x2,3,-0.35581279816878775,-0.6105774429853956,2.3803201903441775
35,x2,4,-0.35581279816878775,3.0666110491974163,2.3803201903441775
35,x2,5,-0.35581279816878775,1.9039496504122542,2.3803201903441775
35,x2,6,-0.35581279816878775,0.26992144533003026,2.3803201903441775
35,x2,7,-0.35581279816878775,-1.0439850152359265,2.3803201903441775
35,x2,8,-0.35581279816878775,0.08817149518010181,2.3803201903441775
35,x2,9,-0.35581279816878775,2.8835184555756546,2.3803201903441775
35,x3,0,-0.35581279816878775,0.31814504391886,-1.3005468413076429
35,x3,1,-0.35581279816878775,0.31814504391886,-0.5978323279297877
35,x3,2,-0.35581279816878775,0.31814504391886,1.560205952904377
35,x3,3,-0.35581279816878775,0.31814504391886,-0.13502009432500506
35,x3,4,-0.35581279816878775,0.31814504391886,0.3099834167752329
35,x3,5,-0.35581279816878775,0.31814504391886,-0.41346877551331973
35,x3,6,-0.35581279816878775,0.31814504391886,1.4668224745412108
35,x3,7,-0.35581279816878775,0.31814504391886,-1.3516481835184895
35,x3,8,-0.35581279816878775,0.31814504391886,2.948997736199057
35,x3,9,-0.35581279816878775,0.31814504391886,-2.2613739834960525
36,x1,0,-1.5340201322140672,-0.9296007273191975,-2.391450363724462
36,x1,1,-0.7914688726011749,-0.9296007273191975,-2.391450363724462
36,x1,2,-2.045845911683033,-0.9296007273191975,-2.391450363724462
36,x1,3,-1.3774533905598272,-0.9296007273191975,-2.391450363724462
36,x1,4,-1.9643545600458268,-0.9296007273191975,-2.391450363724462
36,x1,5,-1.9763478103057137,-0.9296007273191975,-2.391450363724462
36,x1,6,-1.850656614943976,-0.9296007273191975,-2.391450363724462
36,x1,7,-1.7274508612260817,-0.9296007273191975,-2.391450363724462
36,x1,8,-2.7695747177638648,-0.9296007273191975,-2.391450363724462
36,x1,9,-2.1362482351032233,-0.9296007273191975,-2.391450363724462
36,x2,0,-1.9378120252636297,-2.0279844377258573,-2.391450363724462
36,x2,1,-1.9378120252636297,2.67366330597078,-2.391450363724462
36,x2,2,-1.9378120252636297,-0.5024264887730627,-2.391450363724462
36,x2,3,-1.9378120252636297,-0.4656385620879271,-2.391450363724462
36,x2,4,-1.9378120252636297,-1.4710309233253998,-2.391450363724462
36,x2,5,-1.9378120252636297,2.6204352792108767,-2.391450363724462
36,x2,6,-1.9378120252636297,-1.132926830057169,-2.391450363724462
36,x2,7,-1.9378120252636297,-3.1114327221539164,-2.391450363724462
36,x2,8,-1.9378120252636297,0.013764341600235763,-2.391450363724462
36,x2,9,-1.9378120252636297,2.447066701972315,-2.391450363724462
36,x3,0,-1.9378120252636297,-0.9296007273191975,-0.7688184038108652
36,x3,1,-1.9378120252636297,-0.9296007273191975,-2.4402391201322677
36,x3,2,-1.9378120252636297,-0.9296007273191975,-2.8691359403299677
36,x3,3,-1.9378120252636297,-0.9296007273191975,-0.947449226929745
36,x3,4,-1.9378120252636297,-0.9296007273191975,-2.2483141578279064
36,x3,5,-1.9378120252636297,-0.9296007273191975,-2.0264698428468053
36,x3,6,-1.9378120252636297,-0.9296007273191975,0.025684326158106785
36,x3,7,-1.9378120252636297,-0.9296007273191975,-2.3879528038677913
36,x3,8,-1.9378120252636297,-0.9296007273191975,0.5632897936463501
36,x3,9,-1.9378120252636297,-0.9296007273191975,-2.315922330609833
37,x1,0,-2.4006556754081143,1.2945448626449978,-3.102684106706284
37,x1,1,-3.0245352158945122,1.2945448626449978,-3.102684106706284
37,x1,2,-2.682224024798285,1.2945448626449978,-3.102684106706284
37,x1,3,-2.930162998974722,1.2945448626449978,-3.102684106706284
37,x1,4,-2.891016066772331,1.2945448626449978,-3.102684106706284
37,x1,5,-3.048157770772124,1.2945448626449978,-3.102684106706284
37,x1,6,-2.810108910478635,1.2945448626449978,-3.102684106706284
37,x1,7,-3.032954651741455,1.2945448626449978,-3.102684106706284
37,x1,8,-2.4458246916114623,1.2945448626449978,-3.102684106706284
37,x1,9,-2.969279213201912,1.2945448626449978,-3.102684106706284
37,x2,0,-3.023861592233746,-2.573980650191578,-3.102684106706284
37,x2,1,-3.023861592233746,-2.994610172509456,-3.102684106706284
37,x2,2,-3.023861592233746,1.7442390992719337,-3.102684106706284
37,x2,3,-3.023861592233746,2.216822411147082,-3.102684106706284
37,x2,4,-3.023861592233746,1.8149923270195587,-3.102684106706284
37,x2,5,-3.023861592233746,-2.3555670747064235,-3.102684106706284
37,x2,6,-3.023861592233746,2.0419721377104687,-3.102684106706284
37,x2,7,-3.023861592233746,-2.271796639050824,-3.102684106706284
37,x2,8,-3.023861592233746,2.314257661045613,-3.102684106706284
37,x2,9,-3.023861592233746,2.8538269019733193,-3.102684106706284
37,x3,0,-3.023861592233746,1.2945448626449978,-2.915696029089057
37,x3,1,-3.023861592233746,1.2945448626449978,-3.0617564454616346
37,x3,2,-3.023861592233746,1.2945448626449978,-3.009839559592918
37,x3,3,-3.023861592233746,1.2945448626449978,-2.6677815905082203
37,x3,4,-3.023861592233746,1.2945448626449978,-3.0088081156385176
37,x3,5,-3.023861592233746,1.2945448626449978,-2.7595572318127646
37,x3,6,-3.023861592233746,1.2945448626449978,-3.0598583628278893
37,x3,7,-3.023861592233746,1.2945448626449978,-3.0164395930142236
37,x3,8,-3.023861592233746,1.2945448626449978,-3.0025113361315316
37,x3,9,-3.023861592233746,1.2945448626449978,-2.0694199001102205
38,x1,0,2.36673867511267,-2.8540672710720587,1.8525323317591336
